Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property Age,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD),DebtToIncomeRatio,LoanToPropertyRatio,TotalFinancialBurden
18,1070.46,0,4,12,1,38964.93,278.17,0,1,3.0,652.43,0,2,2223.965,1,0,1,68252.16,25327.2,0.25961771788027554,0.5708882929376456,39243.1
26,1979.67,0,2,9,1,118532.63,523.57,0,1,2.0,692.32,0,2,1979.67,3,2,1,199958.83,82972.84,0.26433984459804005,0.5927822103069402,119056.20000000001
20,1566.24,0,2,5,1,166039.89,495.14,0,1,2.0,654.67,1,1,1566.24,1,1,1,270508.1,116227.92,0.31593119113856205,0.6138051917661921,166535.03000000003
39,1404.29,0,3,3,1,13942.01,147.85,1,0,2.0,794.37,0,0,1404.29,1,0,1,20578.71,9759.41,0.10520960086530182,0.6774638709680555,14089.86
46,1520.81,0,4,7,1,20723.91,147.51,1,0,2.0,723.89,0,0,1520.81,2,1,1,36387.34,14506.74,0.09693062865929386,0.5695206211660109,20871.42
55,2234.13,0,2,15,1,61085.46,354.68,0,0,4.0,763.25,1,1,2234.13,2,1,1,113734.57,0.0,0.1586842823459933,0.5370831658029234,61440.14
60,1465.87,0,2,7,1,44669.93,329.62,0,0,2.0,661.8,0,0,1465.87,3,1,1,61884.4,29035.45,0.2247097561474432,0.7218169390518604,44999.55
39,1261.55,0,2,7,1,9080.03,96.69,0,1,2.0,675.9,0,1,1261.55,4,1,1,13724.88,6356.02,0.07658310561957943,0.6615262555114865,9176.720000000001
40,5064.06,0,2,12,1,148612.6,437.69,1,1,2.0,858.88,0,1,5064.06,4,2,1,262038.95,111459.45,0.0864135864135864,0.5671371865244211,149050.29
18,3060.21,0,2,5,1,116409.82,666.3,1,1,4.0,766.33,0,2,3060.21,3,1,0,143416.14,0.0,0.2176590302527432,0.8116869434155499,117076.12000000001
60,3003.31,1,5,7,0,23531.22,233.2,0,0,1.0,866.34,0,0,3003.31,1,2,0,26785.08,16471.85,0.07762181665673648,0.8784868857257202,23764.420000000002
52,912.83,0,2,2,0,86440.19,264.65,1,0,2.0,640.32,0,2,912.83,4,1,0,100026.27,0.0,0.2896052876355558,0.8641662418658431,86704.84
59,972.49,0,2,7,1,77460.0,403.74,0,1,2.0,724.16,0,1,972.49,1,2,0,120596.0,0.0,0.4147346146339459,0.6423045349386801,77863.74
55,2845.31,0,2,5,0,45929.51,275.92,1,1,4.0,726.5,0,2,2845.31,3,0,1,84165.16,32150.66,0.09693954628975762,0.5457004335234018,46205.43
64,1988.7,1,5,7,2,107623.07,530.03,0,1,2.0,863.53,0,0,1988.7,2,1,0,161542.84,86098.46,0.2663868924963562,0.6662158705649192,108153.1
51,1952.47,0,2,12,1,33545.04,375.09,0,1,2.0,796.45,0,0,1952.47,2,0,1,62814.31,25158.78,0.1920121629715327,0.534026497680263,33920.13
21,1572.61,0,2,7,1,126663.54,372.82,0,1,3.0,804.12,0,1,1572.61,4,1,1,145199.39,88664.48,0.23692020259149346,0.8723360867005935,127036.36
35,2223.3,0,2,9,1,32632.45,206.31,0,1,1.0,762.15,0,2,2223.965,1,2,1,41204.41,22842.72,0.09275277615429572,0.791945766344759,32838.76
59,2223.3,0,2,5,1,96780.58,431.74,0,1,2.0,869.15,0,0,2223.965,3,2,1,123649.03,72585.44,0.194101515083397,0.7826975860822678,97212.32
21,2223.3,0,3,7,1,46527.43,368.3,0,1,2.0,637.61,0,2,2223.965,1,2,0,80430.37,0.0,0.16558018252933507,0.5784736726478736,46895.73
35,2223.3,0,4,10,1,24767.19,375.09,1,0,2.0,805.31,0,1,2223.965,4,0,1,32304.42,18575.39,0.1686328283055343,0.7666574215719839,25142.28
28,2730.12,0,2,7,1,49236.13,285.32,1,1,2.0,687.94,0,1,2730.12,4,1,1,88627.94,0.0,0.10446996104162395,0.5555310714536358,49521.45
40,2223.3,0,3,12,1,40701.77,322.02,1,1,1.0,667.07,0,2,2223.965,1,0,1,44854.81,26456.15,0.14477363664973247,0.9073912610205902,41023.78999999999
62,3456.7,0,3,17,2,92245.61,462.07,1,1,2.0,788.07,0,0,3456.7,4,1,0,157701.08,0.0,0.13363507533909824,0.584935912069137,92707.68000000001
21,2223.3,0,2,7,1,67963.43,326.13,0,0,3.0,687.8,0,0,2223.965,1,1,1,116751.16,44176.23,0.14662140898260126,0.5821171102958609,68289.56
38,2223.3,0,2,17,1,170958.17,731.7,1,1,3.0,814.86,0,1,2223.965,4,1,1,257414.47,136766.54,0.3289574248078047,0.6641332395446163,171689.87000000002
44,1275.18,0,2,5,1,48275.76,378.81,1,0,2.0,704.93,0,1,1275.18,3,0,1,66799.78,31379.24,0.2968311680170509,0.7226825794549105,48654.57
54,2223.3,0,3,5,1,23167.19,122.61,0,1,2.0,846.96,0,1,2223.965,1,0,1,34182.68,17375.39,0.05512296003236973,0.677726622762675,23289.8
34,2047.02,0,2,7,1,105962.77,338.09,0,1,1.0,853.19,0,2,2047.02,2,0,1,140436.62,79472.08,0.1650813956894952,0.7545184118044724,106300.86
36,3481.72,0,2,7,0,242967.87,-999.0,0,0,3.0,721.25,0,2,3481.72,1,2,1,352621.08,157929.12,-0.2868447650112556,0.6890319233554518,241968.87
65,2011.92,1,5,7,1,191731.4,509.41,0,1,2.0,881.63,1,1,2011.92,3,1,1,353571.67,143798.55,0.2530701667229696,0.5422687222968902,192240.81
64,2590.75,1,5,7,1,42379.01,165.19,0,1,1.0,849.16,1,1,2590.75,3,0,1,76284.87,33903.21,0.06373685733577698,0.5555289596880786,42544.200000000004
50,3117.88,0,2,7,1,155624.4,663.32,1,1,3.0,621.95,0,2,3117.88,1,2,0,275712.67,0.0,0.21267891037808445,0.5644420895053917,156287.72
36,2083.83,0,2,7,1,18924.21,166.59,0,1,1.0,763.53,0,2,2083.83,4,1,1,33169.81,14193.16,0.07990579567638609,0.570507925492323,19090.8
41,1921.69,0,2,5,1,108075.96,355.63,0,1,2.0,739.815,0,2,1921.69,4,2,1,198646.01,81056.97,0.18496481492076206,0.5440603410038741,108431.59000000001
52,1243.0,0,2,15,1,34371.98,172.56,0,1,2.0,803.88,1,2,1243.0,3,2,1,59242.34,25778.98,0.1387138263665595,0.5801830214164159,34544.54
18,3125.62,0,3,7,0,93499.64,385.86,0,1,3.0,681.19,0,1,3125.62,2,0,1,133846.44,65449.75,0.12341122362167453,0.6985538161955134,93885.5
57,1318.99,0,3,1,1,33552.31,173.84,0,1,4.0,786.41,0,1,1318.99,3,1,1,37979.02,23486.62,0.131697967408844,0.8834200192627597,33726.149999999994
53,6420.47,0,2,17,1,74801.38,850.53,1,1,3.0,677.41,0,1,2223.965,1,1,1,102388.28,48620.9,0.13245098085017915,0.7305587069271315,75651.91
54,2834.01,0,2,7,1,73761.15,514.46,1,1,4.0,648.94,0,2,2834.01,4,1,1,82856.51,0.0,0.1814667320397459,0.8902168312805924,74275.61
18,2162.83,0,2,7,1,34269.97,411.54,0,1,4.0,698.67,0,0,2162.83,2,0,1,37871.42,22275.48,0.19019054177084152,0.9048793290737693,34681.51
58,1599.5,0,3,12,1,55672.86,222.18,0,1,2.0,789.68,0,0,1599.5,1,0,1,83548.58,41754.65,0.1388191190253046,0.6663451809093475,55895.04
42,5323.12,0,2,17,1,260046.78,914.26,0,0,3.0,835.55,0,0,5323.12,1,1,1,440872.82,195035.08,0.17172039698579297,0.5898440057066668,260961.04
64,1654.91,1,5,7,1,115494.39,513.3,0,0,2.0,826.26,0,1,1654.91,3,0,0,194628.25,86620.79,0.30998061488849027,0.5934071574544936,116007.69
23,3154.64,0,2,3,1,45021.0,382.27,1,1,4.0,658.53,0,2,3154.64,2,0,1,80081.09,29263.65,0.12113865966967081,0.5621856272732143,45403.27
31,2405.54,0,3,7,1,37121.28,298.71,0,0,2.0,686.12,1,0,2405.54,1,0,1,52566.71,24128.83,0.12412426138771845,0.7061612537430297,37419.99
25,1283.23,0,2,7,1,27861.62,129.8,0,1,1.0,777.91,0,2,1283.23,3,2,1,32392.82,20896.22,0.10107223783901638,0.8600905975275531,27991.42
18,2223.3,0,2,7,1,31878.64,212.54,0,0,1.0,739.815,0,1,2223.965,3,0,1,47947.72,0.0,0.09555365733039607,0.6648486132685085,32091.18
37,3651.21,0,2,7,2,23626.66,284.92,0,1,1.0,767.31,1,1,3651.21,3,1,0,41990.2,0.0,0.07801303868068923,0.5626574139343482,23911.579999999998
41,3314.56,0,2,7,1,76177.46,409.52,1,1,2.0,707.17,1,2,3314.56,3,0,1,90853.31,49515.35,0.12351457973916925,0.8384573059880154,76586.98000000001
57,1969.14,0,2,10,1,72380.06,630.07,0,0,3.0,849.43,0,2,1969.14,1,2,1,115785.91,57904.05,0.31980975971250775,0.6251143587820074,73010.13
38,2152.52,0,2,5,1,124750.09,-999.0,1,0,3.0,655.7,0,2,2152.52,4,2,1,166828.99,87325.06,-0.4638916750250752,0.7477677724490663,123751.09
65,2132.8,1,5,7,0,74356.6,402.06,0,1,3.0,722.62,0,2,2132.8,2,1,1,100419.35,48331.79,0.18842440716093353,0.7404535036972087,74758.66
44,980.65,0,2,7,1,27205.0,144.24,0,1,1.0,739.815,1,2,980.65,4,1,1,42327.01,20403.75,0.14693628075179546,0.6427186158763428,27349.24
65,2223.3,1,5,7,1,197089.8,605.66,0,1,2.0,795.98,0,2,2223.965,3,1,1,318982.47,147817.35,0.2722924065998291,0.6178683804524416,197695.46
18,1647.25,0,2,7,1,49442.36,269.69,0,1,2.0,659.1,0,1,1647.25,3,1,1,54863.97,32137.53,0.16362202335810708,0.9011644406257763,49712.05
52,2554.29,0,2,6,1,84677.7,379.8,0,1,2.0,695.35,0,2,2554.29,4,1,0,106176.64,0.0,0.14863283619471762,0.7975097205023581,85057.5
25,2676.25,0,4,12,1,128945.67,533.36,0,1,3.0,730.35,0,0,2676.25,3,0,1,176864.03,83814.69,0.1992193482117845,0.7290625512573062,129479.03
63,2319.1,0,2,5,1,201826.28,549.3,1,1,2.0,710.78,0,0,2319.1,3,1,1,334601.06,141278.4,0.23675703633464074,0.6031830168648693,202375.58
62,2003.41,1,5,7,1,74973.81,505.98,0,1,2.0,749.75,1,0,2003.41,2,1,1,95038.99,48732.98,0.25243338438742574,0.7888659289631659,75479.79
33,2223.3,0,2,7,1,42378.46,225.89,1,1,2.0,775.11,0,1,2223.965,2,1,1,59841.28,33902.77,0.10155554556489681,0.7081692074566678,42604.35
18,5062.66,0,3,17,1,226933.9,670.41,1,0,2.0,734.52,1,0,5062.66,2,0,1,413280.78,0.0,0.13239632992736478,0.5491021162365299,227604.31
18,1601.74,0,4,12,1,36877.23,186.46,0,1,2.0,711.68,0,2,1601.74,4,2,1,59851.47,25814.06,0.11633827071140672,0.6161354744424082,37063.69
18,2352.93,0,2,7,1,118042.63,785.38,0,1,3.0,787.93,0,2,2352.93,3,2,1,173974.91,94434.1,0.3336462851486663,0.6784998566755593,118828.01000000001
42,1649.32,0,2,10,0,23590.59,162.31,0,0,2.0,760.24,0,1,1649.32,1,1,1,33185.87,18872.47,0.09835062290949635,0.7108410645535418,23752.9
29,4153.88,0,3,5,1,121937.23,428.69,0,1,1.0,832.87,1,2,4153.88,4,2,1,189444.51,0.0,0.10317746842267406,0.6436533122373815,122365.92
18,833.78,0,3,7,1,53247.49,242.63,0,0,2.0,617.31,0,2,833.78,1,1,1,72155.99,0.0,0.29065142911904934,0.7379394567317732,53490.119999999995
47,1812.7,0,4,12,0,185593.52,759.36,0,0,2.0,841.59,0,0,1812.7,2,2,1,250346.88,139195.14,0.4186800463141644,0.7413424871023473,186352.87999999998
42,2018.0,0,2,12,1,57963.99,385.86,1,1,1.0,637.07,0,0,2018.0,3,1,0,76876.28,0.0,0.1911144130757801,0.7539807599852648,58349.85
46,1202.88,0,2,3,1,36357.26,241.92,1,1,1.0,655.1,1,2,1202.88,1,2,1,59073.01,0.0,0.20095026082333783,0.6154527177010669,36599.18
18,1558.44,0,2,5,0,91659.68,625.99,0,1,2.0,622.89,0,2,1558.44,4,1,1,137547.75,0.0,0.4014197404196378,0.6663795926898645,92285.67
64,1946.08,1,5,7,1,21190.91,141.83,0,1,2.0,819.66,1,0,1946.08,1,1,1,25674.8,15893.18,0.07284241017318241,0.8253261826311157,21332.74
18,3432.75,0,2,13,0,150518.12,593.94,1,1,2.0,751.69,0,0,3432.75,4,1,1,176189.93,105362.68,0.1729712413542046,0.854289832058892,151112.06
41,5624.12,0,4,7,2,42400.21,186.43,1,1,2.0,769.61,0,1,5624.12,2,2,0,60905.41,0.0,0.03314240407315755,0.6961534918902624,42586.64
18,1529.86,0,2,7,1,34443.57,278.23,0,1,2.0,593.45,0,2,1529.86,3,2,1,46781.23,0.0,0.18174751446899132,0.7362532739461115,34721.8
41,2173.72,0,2,7,0,109381.7,347.83,1,1,3.0,704.64,1,2,2173.72,1,0,1,142829.22,76567.19,0.15994242937021777,0.7658162257259002,109729.53
50,2223.3,0,2,7,1,84362.73,284.7,0,1,3.0,820.91,1,2,2223.965,3,0,1,122634.46,63272.05,0.12799532437171243,0.687914653722504,84647.43
41,2475.78,0,3,15,1,33728.66,307.64,1,1,2.0,867.01,1,0,2475.78,2,0,1,43996.75,26982.93,0.12420965931572443,0.7665996556642102,34036.3
39,2223.3,0,3,12,1,111290.62,634.25,1,1,3.0,769.92,0,0,2223.965,3,0,1,174253.78,83467.96,0.28514588859416445,0.6386660957019371,111924.87
52,2223.3,0,2,7,1,48127.93,286.05,0,1,4.0,720.78,0,1,2223.965,4,0,1,87078.17,33689.55,0.12860225688980803,0.5526916483011953,48413.98
18,2070.05,0,2,7,1,97552.93,423.33,0,0,1.0,688.22,1,1,2070.05,2,2,1,180011.26,68287.05,0.20440356340986454,0.5419238111893044,97976.26
63,2393.38,1,5,7,0,20036.28,98.13,0,1,4.0,721.19,0,0,2393.38,3,2,1,24201.75,0.0,0.04098346962470451,0.8278513805249403,20134.41
36,2558.04,0,2,15,1,171136.49,586.98,0,0,2.0,775.25,1,1,2558.04,3,2,1,259525.96,128352.37,0.22937507815430788,0.6594170023800224,171723.47
25,1955.86,0,2,5,1,49055.98,495.03,0,1,1.0,741.79,0,0,1955.86,4,2,1,81860.25,0.0,0.2529715973549462,0.5992576463222832,49551.01
23,2911.71,0,2,3,1,68093.16,401.67,1,1,3.0,760.85,0,2,2911.71,4,1,1,87573.6,54474.53,0.1379025031671536,0.7775446305207218,68494.83
25,2445.21,0,3,12,1,82120.39,424.02,1,1,2.0,818.26,0,0,2445.21,1,0,1,108140.25,65696.31,0.17333753030197732,0.7593808098204894,82544.41
40,2903.77,0,2,7,1,37155.29,481.24,1,1,4.0,652.71,0,0,2903.77,4,2,1,60499.3,26008.7,0.16567232517548722,0.6141339795009281,37636.53
43,4513.2,0,2,7,1,271849.52,728.74,1,1,2.0,860.73,0,1,4513.2,4,1,1,464191.96,190294.66,0.161432812015418,0.5856390411435796,272578.26
33,1894.59,0,3,7,1,74578.28,663.62,0,1,4.0,637.25,0,2,1894.59,4,1,1,123765.57,0.0,0.3500862528289345,0.6025720838833943,75241.9
41,3116.12,0,2,7,2,220537.53,608.8,0,0,3.0,813.0,0,2,3116.12,1,2,0,376545.26,0.0,0.19530848988810182,0.5856850895292387,221146.33
56,2223.3,0,2,7,0,231804.75,705.4,1,1,2.0,669.66,0,0,2223.965,3,1,1,311635.83,162263.32,0.31713348019601667,0.7438297649222012,232510.15
56,2223.3,0,2,5,1,125317.87,362.85,0,1,2.0,708.95,0,0,2223.965,3,1,1,182230.12,81456.62,0.16312997347480107,0.6876864390670485,125680.72
57,1662.18,0,2,5,1,81677.08,413.39,0,1,4.0,708.23,0,1,1662.18,1,1,1,101258.04,53090.1,0.24855397491552325,0.806615192085566,82090.47
65,580.27,1,5,7,1,21630.37,228.38,1,1,3.0,775.17,0,2,580.27,3,1,1,38076.55,15141.26,0.39289830887539356,0.5680609703092766,21858.75
19,2223.3,0,3,3,1,27581.28,125.83,1,1,2.0,780.1,1,0,2223.965,4,0,1,50573.72,22065.02,0.05657060648293845,0.5453570479480657,27707.11
18,616.92,0,4,7,1,27166.52,124.49,1,0,3.0,665.33,0,0,616.92,2,0,1,42580.47,17658.24,0.20146620921802175,0.637989247435563,27291.010000000002
50,2619.43,0,3,7,1,39801.64,412.16,1,1,2.0,721.01,0,1,2619.43,1,2,1,74259.32,0.0,0.15728716279389263,0.5359745285234429,40213.8
48,2155.42,0,3,17,1,34295.38,320.51,0,1,3.0,855.56,0,0,2155.42,3,1,1,60934.32,27436.3,0.14863060071785644,0.5628161138728737,34615.89
62,1978.67,0,4,3,1,196136.23,552.55,0,1,2.0,787.87,0,2,1978.67,2,2,1,343622.58,0.0,0.2791121752615335,0.5707880407974331,196688.78
56,31866.97,0,3,15,1,184912.22,833.62,1,1,4.0,848.87,0,1,31866.97,4,2,1,345327.43,129438.55,0.02615855355706686,0.5354676995461972,185745.84
27,4496.22,0,2,12,1,162587.99,517.17,1,1,4.0,687.25,0,0,4496.22,4,1,1,274681.79,0.0,0.11499770969621231,0.5919118194481715,163105.16
27,1392.18,0,2,12,1,38995.72,235.25,1,0,2.0,777.03,0,1,1392.18,3,0,1,60785.15,27297.0,0.1688582954104997,0.641523110116367,39230.97
42,1403.06,0,3,7,1,15894.62,151.55,1,1,2.0,816.67,0,0,1403.06,4,2,1,21663.29,11920.96,0.10793698275002495,0.7336783250224217,16046.17
44,1942.67,0,2,17,1,76240.08,391.13,1,1,1.0,631.61,1,0,1942.67,1,2,1,132069.23,0.0,0.20123271954601346,0.5772692301664046,76631.21
44,2223.3,0,3,7,1,9934.39,86.09,0,1,2.0,633.3,1,0,2223.965,3,0,0,16993.67,-999.0,0.03870431146877669,0.5845591588421547,10020.48
18,4992.46,0,3,7,2,89844.93,516.27,1,1,2.0,690.87,0,2,4992.46,4,2,1,102162.26,62891.45,0.10338923311691692,0.879425049670498,90361.2
18,2223.3,0,2,7,1,22046.15,119.58,0,1,2.0,780.84,0,0,2223.965,2,0,1,39921.4,16534.61,0.053760733713977424,0.5522250666292607,22165.730000000003
27,3067.15,0,2,12,1,208557.19,668.11,0,0,1.0,849.11,0,2,3067.15,2,0,1,236340.77,156417.89,0.21775662858725942,0.8824389780951544,209225.3
56,1760.66,0,3,2,2,97792.13,424.98,1,1,3.0,744.58,0,2,1760.66,1,1,1,117177.46,63564.88,0.2412383774394605,0.834557221523478,98217.11
28,3110.31,0,3,7,1,108985.29,422.77,1,0,3.0,814.52,0,1,3110.31,3,2,1,154637.03,81738.97,0.13588167042178376,0.7047767615766962,109408.06
54,3595.72,0,4,4,1,270437.11,759.59,0,0,2.0,598.2,0,2,3595.72,1,2,1,345392.23,0.0,0.21118963944927602,0.7829832391329732,271196.7
26,2466.39,0,2,7,1,62130.91,376.19,0,1,2.0,688.71,0,2,2466.39,2,1,1,112344.85,40385.09,0.15246475020163006,0.553032533021914,62507.100000000006
59,1691.05,0,2,7,1,27674.49,126.23,0,0,2.0,675.19,1,0,1691.05,3,2,1,30875.68,17988.42,0.07460181436718774,0.8962909872434472,27800.72
18,2223.3,0,2,7,0,70392.6,511.33,0,0,3.0,633.04,0,0,2223.965,4,0,1,92778.41,0.0,0.22988355887245424,0.7587092868988928,70903.93000000001
57,1899.56,0,2,7,1,39300.47,242.54,0,0,3.0,655.35,0,1,1899.56,1,0,1,74198.85,27510.33,0.1276150187313213,0.529657000654314,39543.01
42,3110.09,0,2,14,1,259262.26,757.67,1,1,2.0,779.98,0,0,3110.09,1,1,1,294297.19,207409.81,0.24353843829654556,0.8809509158041373,260019.93000000002
65,2223.3,1,5,7,1,174229.91,740.52,0,1,2.0,785.18,0,1,2223.965,4,2,1,244040.13,139383.93,0.33292271725936246,0.7139366630534779,174970.43
53,1701.87,0,2,7,1,36806.24,249.93,0,0,2.0,654.53,1,1,1701.87,1,1,1,62712.43,23924.06,0.1467698649926301,0.5868956617426283,37056.17
18,1009.65,0,2,7,0,70573.68,506.02,0,0,2.0,687.46,1,0,1009.65,1,1,1,86728.82,49401.58,0.5006876762479592,0.8137187417199757,71079.7
61,1627.61,1,5,7,1,34534.5,213.17,0,1,2.0,884.16,0,2,1627.61,3,1,0,44845.43,27627.6,0.1308907596048164,0.7700612958489672,34747.67
22,3810.99,0,3,12,2,265017.02,1041.53,0,0,2.0,768.06,0,2,3810.99,4,1,1,446882.76,0.0,0.2732247461299741,0.5930334546057346,266058.55000000005
18,787.89,0,2,5,1,109970.71,376.01,0,1,2.0,799.89,0,0,787.89,1,1,1,189337.13,-999.0,0.4766317230539112,0.5808165000890206,110346.72
65,2541.39,1,5,7,1,38462.51,261.27,0,1,2.0,831.06,0,1,2541.39,1,1,1,42897.48,26923.76,0.10276550804557916,0.8965937720870296,38723.78
32,2629.45,0,3,5,1,137851.61,482.71,0,1,2.0,734.91,0,1,2629.45,1,2,1,242580.28,96496.13,0.1835085251572925,0.5682697774535611,138334.31999999998
31,2223.3,0,2,7,1,140256.01,390.49,0,1,3.0,669.13,0,0,2223.965,1,2,1,229468.05,98179.21,0.17555635480825427,0.6112197265818637,140646.5
56,1739.14,0,3,2,1,41136.39,155.85,0,1,3.0,653.75,0,2,1739.14,3,1,0,49277.56,0.0,0.08956175939866906,0.8347725664061613,41292.24
59,2608.9,0,3,3,1,61608.64,231.46,0,1,1.0,672.76,0,2,2608.9,4,2,0,84114.91,0.0,0.08868539024483697,0.732425530437702,61840.1
22,1939.49,0,2,7,1,77026.41,506.95,1,1,2.0,709.35,0,2,1939.49,1,1,1,134730.47,53918.49,0.26124844755706034,0.5717031811498828,77533.36
60,2223.3,0,5,7,1,15556.84,111.31,0,1,2.0,825.23,0,2,2223.965,3,2,1,27576.58,12445.47,0.0500427100660882,0.564111861882007,15668.15
60,2011.1,0,3,5,0,99310.72,296.42,0,1,2.0,692.2,1,2,2011.1,3,1,1,114990.77,69517.5,0.14731872173351226,0.8636332843646115,99607.14
38,2488.15,0,2,17,1,75778.82,506.26,1,1,2.0,666.25,0,0,2488.15,2,0,1,122482.01,49256.23,0.20338669827049394,0.6186884205409388,76285.08
63,4204.87,1,5,7,0,192726.94,491.95,1,1,2.0,777.32,0,2,4204.87,4,2,0,234846.65,134908.86,0.11696747640797267,0.8206466617826493,193218.89
30,2230.12,0,3,5,1,136669.72,613.84,1,1,2.0,607.96,0,2,2230.12,2,2,1,216588.69,0.0,0.2751263939187494,0.6310075054819091,137283.56
65,2139.03,1,5,7,1,24273.82,120.18,0,1,2.0,829.23,0,0,2139.03,4,1,1,44871.4,18205.36,0.05615809124171156,0.5409521220170973,24394.0
18,909.54,0,2,12,1,26110.87,131.17,0,1,1.0,676.96,0,1,909.54,1,0,1,41768.14,18277.61,0.14405737254815823,0.6251234763272597,26242.039999999997
37,2223.3,0,2,3,2,37201.8,201.79,1,1,4.0,649.77,0,1,2223.965,1,0,1,57852.87,0.0,0.09072067616778311,0.6430304489570016,37403.590000000004
23,2679.62,0,2,7,1,32209.2,177.56,0,1,2.0,629.3,0,1,2679.62,1,2,1,58667.89,0.0,0.06623840753258575,0.5489996487064951,32386.760000000002
18,1613.54,0,2,7,0,249717.96,778.56,0,1,2.0,878.28,0,1,1613.54,2,2,0,426009.61,224746.16,0.4822178453305585,0.5861777949614917,250496.52
51,3786.95,0,4,12,2,149799.36,825.29,0,1,2.0,782.67,0,1,3786.95,1,1,1,198621.94,119839.49,0.21787246399767685,0.7541896218030001,150624.65
18,1888.56,0,2,12,1,43345.65,233.85,1,1,3.0,768.98,0,0,1888.56,3,1,1,74505.78,34676.52,0.12375897034230192,0.5817678605893316,43579.5
43,994.93,0,2,7,1,9103.22,92.62,1,1,3.0,794.04,1,0,994.93,2,2,1,15832.21,6827.41,0.09299850391091745,0.5749446890428409,9195.84
23,2673.06,0,3,17,1,143999.92,644.33,1,1,3.0,776.18,0,2,2673.06,2,2,1,184222.82,0.0,0.24095570032086044,0.7816574425609023,144644.25
28,2223.3,0,2,12,1,42439.18,326.93,1,1,2.0,833.5,0,0,2223.965,3,1,1,56105.71,31829.38,0.14698107269702826,0.7564011505932179,42766.11
18,1718.03,0,2,5,1,60101.05,433.08,0,0,4.0,740.33,0,2,1718.03,3,2,1,96168.1,42070.74,0.2519327760423029,0.6249517776499935,60534.130000000005
35,3067.63,0,2,3,1,141104.6,535.24,0,1,2.0,682.7,0,2,3067.63,2,2,1,215510.1,98773.22,0.17442311389773285,0.6547440015850692,141639.84
18,1691.35,0,2,7,1,21727.12,115.71,0,0,2.0,706.26,0,0,1691.35,1,2,1,39269.19,14122.63,0.06837238159955092,0.5532725968476342,21842.829999999998
18,2223.3,0,3,3,2,173847.69,514.49,0,1,4.0,750.78,0,2,2223.965,3,2,1,196774.12,121693.38,0.23130423054444094,0.8834841010387899,174362.18
18,7629.98,0,3,7,1,126882.36,535.62,0,1,2.0,761.14,0,0,7629.98,4,0,1,152536.92,101505.89,0.07019019837556907,0.8318086414184748,127417.98
35,1390.23,0,2,17,1,20946.68,98.96,0,1,2.0,780.71,0,2,1390.23,2,1,1,27163.22,14662.68,0.0711313010789014,0.7711128830498354,21045.64
41,2227.72,0,4,17,1,111309.29,614.27,0,1,2.0,878.71,0,2,2227.72,4,1,1,192156.27,89047.43,0.275615599985642,0.5792614039531265,111923.56
27,3663.27,0,2,7,1,161928.24,699.02,1,1,2.0,766.07,0,0,3663.27,2,0,1,235337.53,113349.77,0.19076651010978993,0.6880651459835327,162627.25999999998
42,2296.7,0,4,7,1,96578.6,477.77,1,1,4.0,786.71,0,0,2296.7,2,0,1,179107.99,72433.95,0.20793402097749925,0.5392169315454239,97056.37000000001
26,3164.34,0,3,3,1,133888.32,435.13,1,1,2.0,682.35,0,2,3164.34,2,0,1,238721.68,93721.82,0.13746706514939944,0.5608529528907769,134323.45
25,2387.22,0,2,13,0,88083.02,276.97,0,1,2.0,725.73,0,1,2223.965,4,1,1,155325.86,-999.0,0.11597340278533806,0.5670817011301201,88359.99
31,2223.3,0,2,13,1,31560.36,149.24,0,1,1.0,652.66,1,2,2223.965,4,0,1,52673.84,22092.25,0.06709526592635885,0.5991543590830082,31709.600000000002
29,2192.57,0,2,7,1,52186.62,253.24,0,1,4.0,796.08,0,0,2192.57,1,2,1,90177.78,41749.3,0.1154465095711557,0.5787017744085693,52439.86
65,2877.01,1,5,7,1,39816.36,389.89,0,1,1.0,783.94,0,0,2877.01,3,0,1,46080.67,31853.09,0.1354720796661582,0.8640389985866398,40206.25
63,2223.3,0,2,7,1,70730.87,545.83,0,0,2.0,677.3,0,2,2223.965,1,2,1,100404.38,45975.07,0.2453940565571191,0.7044529884753187,71276.7
18,3663.23,0,2,7,1,148393.62,664.44,1,1,3.0,853.32,0,1,3663.23,1,2,1,173632.8,118714.9,0.1813314120565576,0.854635560587858,149058.06
45,3061.3,0,2,15,1,274766.71,921.83,1,0,2.0,860.79,1,2,3061.3,4,1,1,489046.19,206075.03,0.30102537308558924,0.5618408931048148,275688.54000000004
60,1350.32,0,5,7,1,36543.7,187.76,0,1,2.0,772.64,0,2,1350.32,2,1,1,69002.63,27407.78,0.1389456235384661,0.52959097948905,36731.46
18,3529.98,0,2,9,0,203430.73,799.99,1,1,2.0,715.88,0,0,3529.98,2,2,1,255999.18,0.0,0.22656316376756594,0.7946507303237053,204230.72
38,1732.91,0,2,5,0,27104.96,125.12,1,1,5.0,653.62,0,1,1732.91,1,2,1,42836.97,18973.47,0.07216060810538033,0.6327321299305265,27230.079999999998
51,2223.3,0,2,7,1,104674.62,541.94,1,0,2.0,663.55,0,2,2223.965,3,1,1,162012.82,68038.5,0.24364519174571775,0.6460845130372211,105216.56
